index;SOURCE;Shape_Area;Shape_Leng;canal;canal_govt;canal_pvt;did;dist_name;drnk_wat_f;dstcd;file;gp_name;gpcode;handpump;lake;lake_irr;land_fores;name;no_hh;orig_fid;oth_irr;p_ill;p_lit;p_sc;p_sch;p_st;rang_wat_f;river;river_irr;sdst_name;sdstcd;sid;spring;stat_name;stcd;tank;tank_irr;tap;tehs_name;tid;tot_f;tot_irr;tot_m;tot_p;tot_wk_f;tot_wk_m;tot_wk_p;tubewell;tw_w_el;tw_wo_el;un_irr;vid;vill_code;vlgcd2011;w_fall;well;well_w_el;well_wo_el;UID
20;http://www.bhuvan-panchayat.nrsc.gov.in:8080/geoserver/;0.00196447260443;0.199101966687;0.0;0.0;0.0;04;North Tripura;0.0;;in_bhuvan_village_state_TR.shp;;;0.0;0.0;0.0;0.0;Piplachhara;254.0;4.0;0.0;857.0;578.0;0.0;0.0;1181.0;0.0;0.0;0.0;;;16;0.0;TR;;0.0;0.0;0.0;Damchhara;0004;702.0;0.0;733.0;1435.0;332.0;380.0;712.0;0.0;0.0;0.0;0.0;1604000400078900;00078900;;0.0;0.0;0.0;0.0;38440
21;http://www.bhuvan-panchayat.nrsc.gov.in:8080/geoserver/;0.000793176766151;0.119580119186;1.0;0.0;0.0;02;South Tripura;1.0;;in_bhuvan_village_state_TR.shp;;;1.0;1.0;0.0;406.59;Dakshin Bharatchandranagar;1375.0;1.0;0.0;1698.0;4311.0;672.0;6.0;39.0;0.0;1.0;0.0;;;16;0.0;TR;;1.0;0.0;1.0;Rajnagar;0005;2907.0;159.32;3102.0;6009.0;273.0;1696.0;1969.0;1.0;159.32;0.0;216.59;1602000500041600;00041600;;0.0;1.0;0.0;0.0;38441
22;http://www.bhuvan-panchayat.nrsc.gov.in:8080/geoserver/;0.000232019407704;0.0706162244962;0.0;0.0;0.0;01;West Tripura;1.0;;in_bhuvan_village_state_TR.shp;;;1.0;0.0;0.0;112.21;Barpathar;329.0;4.0;0.0;998.0;727.0;100.0;2.0;674.0;0.0;0.0;0.0;;;16;0.0;TR;;1.0;0.0;0.0;Melaghar;0014;835.0;56.66;890.0;1725.0;193.0;401.0;594.0;1.0;56.66;0.0;68.8;1601001400025200;00025200;;0.0;1.0;0.0;0.0;38442
23;http://www.bhuvan-panchayat.nrsc.gov.in:8080/geoserver/;0.000896055514367;0.163247473799;0.0;0.0;0.0;02;South Tripura;1.0;;in_bhuvan_village_state_TR.shp;;;0.0;0.0;0.0;551.3;Hrishyamukh;943.0;2.0;80.94;1085.0;2970.0;174.0;5.0;67.0;0.0;1.0;0.0;;;16;0.0;TR;;1.0;0.0;1.0;Hrishyamukh;0006;1987.0;80.94;2068.0;4055.0;451.0;1168.0;1619.0;1.0;0.0;0.0;202.34;1602000600043100;00043100;;0.0;1.0;0.0;0.0;38443
24;http://www.bhuvan-panchayat.nrsc.gov.in:8080/geoserver/;0.00120223782084;0.176264458722;0.0;0.0;0.0;01;West Tripura;1.0;;in_bhuvan_village_state_TR.shp;;;1.0;0.0;0.0;647.07;Mohanbhug;824.0;1.0;0.0;1831.0;2190.0;711.0;3.0;1193.0;0.0;1.0;97.12;;;16;0.0;TR;;1.0;0.0;0.0;Melaghar;0014;1954.0;97.12;2067.0;4021.0;506.0;1017.0;1523.0;1.0;0.0;0.0;136.55;1601001400024700;00024700;;0.0;1.0;0.0;0.0;38444
25;http://www.bhuvan-panchayat.nrsc.gov.in:8080/geoserver/;0.00101472337399;0.136678063673;0.0;0.0;0.0;01;West Tripura;1.0;;in_bhuvan_village_state_TR.shp;;;1.0;0.0;0.0;252.88;Madhya Pathalia;392.0;4.0;0.0;895.0;1073.0;0.0;1.0;1863.0;0.0;1.0;0.0;;;16;0.0;TR;;1.0;0.0;1.0;Bishalgarh;0012;987.0;0.0;981.0;1968.0;501.0;483.0;984.0;1.0;0.0;0.0;356.61;1601001200021300;00021300;;0.0;1.0;0.0;0.0;38445
26;http://www.bhuvan-panchayat.nrsc.gov.in:8080/geoserver/;0.000411472129935;0.100248160977;0.0;0.0;0.0;02;South Tripura;1.0;;in_bhuvan_village_state_TR.shp;;;1.0;1.0;0.0;0.0;Amtali;686.0;2.0;0.0;1274.0;2098.0;707.0;1.0;0.0;0.0;1.0;265.54;;;16;0.0;TR;;1.0;0.0;1.0;Kakraban;0004;1627.0;265.54;1745.0;3372.0;472.0;889.0;1361.0;1.0;0.0;0.0;81.37;1602000400037200;00037200;;0.0;1.0;0.0;0.0;38446
27;http://www.bhuvan-panchayat.nrsc.gov.in:8080/geoserver/;0.00115268781264;0.142442721841;0.0;0.0;0.0;02;South Tripura;1.0;;in_bhuvan_village_state_TR.shp;;;0.0;1.0;0.0;649.14;Paschim Anandapur;447.0;2.0;0.0;1140.0;1045.0;513.0;3.0;1145.0;0.0;1.0;19.61;;;16;1.0;TR;;1.0;0.0;1.0;Rajnagar;0005;1093.0;19.61;1092.0;2185.0;206.0;555.0;761.0;1.0;0.0;0.0;369.0;1602000500039300;00039300;;0.0;1.0;0.0;0.0;38447
28;http://www.bhuvan-panchayat.nrsc.gov.in:8080/geoserver/;0.000779069746916;0.175841244952;0.0;0.0;0.0;01;West Tripura;1.0;;in_bhuvan_village_state_TR.shp;;;1.0;0.0;0.0;21.05;Rudijala;1036.0;4.0;0.0;1730.0;3427.0;3748.0;6.0;27.0;0.0;0.0;8.15;;;16;0.0;TR;;0.0;0.0;1.0;Melaghar;0014;2540.0;8.15;2617.0;5157.0;353.0;1317.0;1670.0;1.0;0.0;0.0;625.96;1601001400024600;00024600;;0.0;1.0;0.0;0.0;38448
29;http://www.bhuvan-panchayat.nrsc.gov.in:8080/geoserver/;0.00061470727411;0.115154504154;0.0;0.0;0.0;01;West Tripura;1.0;;in_bhuvan_village_state_TR.shp;;;1.0;0.0;0.0;169.75;Gajaria;736.0;2.0;0.0;1730.0;1753.0;790.0;2.0;1680.0;0.0;1.0;20.53;;;16;0.0;TR;;1.0;0.0;1.0;Bishalgarh;0012;1742.0;20.53;1741.0;3483.0;309.0;830.0;1139.0;1.0;0.0;0.0;425.73;1601001200019900;00019900;;0.0;1.0;0.0;0.0;38449
