index;SOURCE;Shape_Area;Shape_Leng;canal;canal_govt;canal_pvt;did;dist_name;drnk_wat_f;dstcd;file;gp_name;gpcode;handpump;lake;lake_irr;land_fores;name;no_hh;orig_fid;oth_irr;p_ill;p_lit;p_sc;p_sch;p_st;rang_wat_f;river;river_irr;sdst_name;sdstcd;sid;spring;stat_name;stcd;tank;tank_irr;tap;tehs_name;tid;tot_f;tot_irr;tot_m;tot_p;tot_wk_f;tot_wk_m;tot_wk_p;tubewell;tw_w_el;tw_wo_el;un_irr;vid;vill_code;vlgcd2011;w_fall;well;well_w_el;well_wo_el;UID
4552;http://www.bhuvan-panchayat.nrsc.gov.in:8080/geoserver/;0.000209496132197;0.0574938867225;2.0;0.0;0.0;08;Sonipat;1.0;;in_bhuvan_village_state_HR.shp;;;1.0;2.0;0.0;0.0;Tajpur Tihara Khurd;248.0;3.0;31.0;419.0;982.0;182.0;1.0;0.0;0.0;2.0;0.0;;;06;2.0;HR;;1.0;206.0;2.0;Sonipat;0003;632.0;0.0;769.0;1401.0;315.0;447.0;762.0;1.0;0.0;0.0;0.0;0608000300290600;00290600;;0.0;1.0;0.0;0.0;618497
4553;http://www.bhuvan-panchayat.nrsc.gov.in:8080/geoserver/;0.000935453168075;0.129840538273;2.0;0.0;0.0;08;Sonipat;1.0;;in_bhuvan_village_state_HR.shp;;;1.0;2.0;0.0;0.0;Bhatgaon Malian;604.0;3.0;59.0;1232.0;2197.0;492.0;2.0;0.0;0.0;2.0;0.0;;;06;2.0;HR;;1.0;654.0;1.0;Sonipat;0003;1537.0;20.0;1892.0;3429.0;601.0;943.0;1544.0;1.0;0.0;0.0;0.0;0608000300290400;00290400;;0.0;1.0;0.0;0.0;618498
4554;http://www.bhuvan-panchayat.nrsc.gov.in:8080/geoserver/;0.000550555978671;0.118415630197;2.0;0.0;0.0;08;Sonipat;1.0;;in_bhuvan_village_state_HR.shp;;;2.0;2.0;0.0;0.0;Jawahri;469.0;1.0;181.0;1071.0;1793.0;113.0;1.0;0.0;0.0;2.0;0.0;;;06;2.0;HR;;1.0;211.0;1.0;Sonipat;0003;1294.0;209.0;1570.0;2864.0;469.0;852.0;1321.0;1.0;0.0;0.0;0.0;0608000300286100;00286100;;0.0;1.0;0.0;0.0;618499
4555;http://www.bhuvan-panchayat.nrsc.gov.in:8080/geoserver/;0.000286532264424;0.121608460686;2.0;0.0;0.0;08;Sonipat;1.0;;in_bhuvan_village_state_HR.shp;;;1.0;2.0;0.0;0.0;Bakhtawarpur;236.0;5.0;106.0;492.0;880.0;236.0;1.0;0.0;0.0;2.0;0.0;;;06;2.0;HR;;2.0;0.0;1.0;Sonipat;0003;637.0;130.0;735.0;1372.0;198.0;353.0;551.0;2.0;0.0;0.0;0.0;0608000300287000;00287000;;0.0;2.0;0.0;0.0;618500
4556;http://www.bhuvan-panchayat.nrsc.gov.in:8080/geoserver/;0.00018976154944;0.0596450373088;2.0;0.0;0.0;08;Sonipat;1.0;;in_bhuvan_village_state_HR.shp;;;2.0;2.0;0.0;0.0;Khizarpur Jat;178.0;1.0;0.0;419.0;662.0;99.0;1.0;0.0;0.0;2.0;0.0;;;06;2.0;HR;;2.0;181.0;2.0;Sonipat;0003;471.0;0.0;610.0;1081.0;225.0;273.0;498.0;2.0;0.0;0.0;0.0;0608000300285500;00285500;;0.0;1.0;0.0;0.0;618501
4557;http://www.bhuvan-panchayat.nrsc.gov.in:8080/geoserver/;0.000376207780638;0.147692735324;2.0;0.0;0.0;08;Sonipat;1.0;;in_bhuvan_village_state_HR.shp;;;1.0;2.0;0.0;0.0;Asadpur;372.0;5.0;0.0;1172.0;1137.0;237.0;1.0;0.0;0.0;2.0;0.0;;;06;2.0;HR;;2.0;0.0;2.0;Sonipat;0003;1052.0;276.0;1257.0;2309.0;374.0;597.0;971.0;1.0;0.0;0.0;0.0;0608000300287400;00287400;;0.0;2.0;0.0;0.0;618502
4558;http://www.bhuvan-panchayat.nrsc.gov.in:8080/geoserver/;0.00062936761914;0.120467680312;2.0;0.0;0.0;08;Sonipat;1.0;;in_bhuvan_village_state_HR.shp;;;1.0;2.0;0.0;0.0;Barauli;477.0;5.0;299.0;1379.0;1778.0;515.0;2.0;0.0;0.0;2.0;0.0;;;06;2.0;HR;;2.0;0.0;1.0;Sonipat;0003;1412.0;130.0;1745.0;3157.0;598.0;870.0;1468.0;1.0;0.0;0.0;0.0;0608000300287600;00287600;;0.0;2.0;0.0;0.0;618503
4559;http://www.bhuvan-panchayat.nrsc.gov.in:8080/geoserver/;0.000410284718008;0.125726570037;2.0;0.0;0.0;08;Sonipat;1.0;;in_bhuvan_village_state_HR.shp;;;1.0;2.0;0.0;0.0;Mehndipur;429.0;4.0;0.0;876.0;1574.0;305.0;1.0;0.0;0.0;2.0;0.0;;;06;2.0;HR;;2.0;0.0;2.0;Sonipat;0003;1118.0;350.0;1332.0;2450.0;511.0;705.0;1216.0;1.0;0.0;0.0;0.0;0608000300287200;00287200;;0.0;2.0;0.0;0.0;618504
4560;http://www.bhuvan-panchayat.nrsc.gov.in:8080/geoserver/;0.000976442722423;0.135754486716;0.0;0.0;0.0;13;Bhiwani;1.0;;in_bhuvan_village_state_HR.shp;;;0.0;0.0;0.0;0.0;Aurangnagar;51.0;1.0;0.0;194.0;162.0;333.0;1.0;0.0;0.0;0.0;0.0;;;06;0.0;HR;;0.0;323.0;1.0;Bawani Khera;0001;163.0;0.0;193.0;356.0;97.0;84.0;181.0;0.0;0.0;0.0;0.0;0613000100417300;00417300;;0.0;1.0;0.0;0.0;618505
4561;http://www.bhuvan-panchayat.nrsc.gov.in:8080/geoserver/;0.000558246785757;0.127837910825;2.0;0.0;0.0;12;Hisar;1.0;;in_bhuvan_village_state_HR.shp;;;1.0;2.0;0.0;0.0;Dhamian;300.0;3.0;0.0;750.0;936.0;221.0;1.0;0.0;0.0;2.0;0.0;;;06;2.0;HR;;2.0;353.0;1.0;Hansi;0004;787.0;0.0;899.0;1686.0;432.0;513.0;945.0;1.0;0.0;0.0;0.0;0612000400412800;00412800;;0.0;1.0;0.0;0.0;618506
4562;http://www.bhuvan-panchayat.nrsc.gov.in:8080/geoserver/;0.000487252768539;0.0908779823489;2.0;0.0;0.0;12;Hisar;1.0;;in_bhuvan_village_state_HR.shp;;;2.0;2.0;0.0;0.0;Mohla;510.0;4.0;0.0;1403.0;1452.0;864.0;1.0;0.0;0.0;2.0;0.0;;;06;2.0;HR;;2.0;694.0;1.0;Hansi;0004;1300.0;5.0;1555.0;2855.0;561.0;784.0;1345.0;1.0;0.0;0.0;0.0;0612000400416100;00416100;;0.0;1.0;0.0;0.0;618507
4563;http://www.bhuvan-panchayat.nrsc.gov.in:8080/geoserver/;0.000555507641927;0.104962951947;2.0;0.0;0.0;08;Sonipat;1.0;;in_bhuvan_village_state_HR.shp;;;1.0;2.0;0.0;0.0;Gumar;654.0;2.0;17.0;1579.0;2428.0;904.0;1.0;0.0;0.0;2.0;0.0;;;06;2.0;HR;;2.0;85.0;1.0;Ganaur;0002;1802.0;340.0;2205.0;4007.0;795.0;1227.0;2022.0;2.0;0.0;0.0;0.0;0608000200280200;00280200;;0.0;1.0;0.0;0.0;618508
4564;http://www.bhuvan-panchayat.nrsc.gov.in:8080/geoserver/;0.000375077341969;0.0872579829352;2.0;0.0;0.0;08;Sonipat;1.0;;in_bhuvan_village_state_HR.shp;;;1.0;2.0;0.0;0.0;Shahpur Taga;312.0;3.0;299.0;743.0;1114.0;181.0;1.0;0.0;0.0;2.0;0.0;;;06;2.0;HR;;2.0;0.0;1.0;Ganaur;0002;831.0;0.0;1026.0;1857.0;108.0;515.0;623.0;2.0;0.0;0.0;0.0;0608000200279000;00279000;;0.0;2.0;0.0;0.0;618509
4565;http://www.bhuvan-panchayat.nrsc.gov.in:8080/geoserver/;0.00121048081969;0.141388235045;2.0;0.0;0.0;09;Jind;1.0;;in_bhuvan_village_state_HR.shp;;;1.0;2.0;0.0;0.0;Julana Rural;193.0;5.0;0.0;563.0;579.0;512.0;2.0;0.0;0.0;2.0;0.0;;;06;2.0;HR;;2.0;341.0;1.0;Julana;0003;545.0;0.0;597.0;1142.0;121.0;290.0;411.0;2.0;0.0;0.0;0.0;0609000300324900;00324900;;0.0;1.0;0.0;0.0;618510
4566;http://www.bhuvan-panchayat.nrsc.gov.in:8080/geoserver/;0.000618009307163;0.0983729814835;2.0;0.0;0.0;08;Sonipat;1.0;;in_bhuvan_village_state_HR.shp;;;1.0;2.0;0.0;0.0;Kailana;456.0;3.0;0.0;1015.0;1620.0;383.0;1.0;0.0;0.0;2.0;0.0;;;06;2.0;HR;;2.0;273.0;1.0;Ganaur;0002;1213.0;160.0;1422.0;2635.0;679.0;841.0;1520.0;2.0;0.0;0.0;0.0;0608000200280600;00280600;;0.0;1.0;0.0;0.0;618511
4567;http://www.bhuvan-panchayat.nrsc.gov.in:8080/geoserver/;0.000408908418857;0.0933809559335;2.0;0.0;0.0;08;Sonipat;1.0;;in_bhuvan_village_state_HR.shp;;;1.0;2.0;0.0;0.0;Nagar;228.0;3.0;122.0;587.0;729.0;272.0;2.0;0.0;0.0;2.0;0.0;;;06;2.0;HR;;1.0;130.0;1.0;Gohana;0001;606.0;48.0;710.0;1316.0;16.0;298.0;314.0;1.0;0.0;0.0;0.0;0608000100274500;00274500;;0.0;2.0;0.0;0.0;618512
4568;http://www.bhuvan-panchayat.nrsc.gov.in:8080/geoserver/;0.000689019696886;0.115929726316;2.0;0.0;0.0;08;Sonipat;1.0;;in_bhuvan_village_state_HR.shp;;;1.0;2.0;0.0;0.0;Moi;344.0;5.0;0.0;791.0;1233.0;301.0;1.0;0.0;0.0;2.0;0.0;;;06;2.0;HR;;1.0;430.0;1.0;Sonipat;0003;918.0;23.0;1106.0;2024.0;387.0;478.0;865.0;1.0;0.0;0.0;0.0;0608000300283900;00283900;;0.0;1.0;0.0;0.0;618513
4569;http://www.bhuvan-panchayat.nrsc.gov.in:8080/geoserver/;0.000197126399362;0.0816075975791;2.0;0.0;0.0;08;Sonipat;1.0;;in_bhuvan_village_state_HR.shp;;;1.0;2.0;0.0;0.0;Aghwanpur;603.0;4.0;15.0;1626.0;2203.0;586.0;2.0;0.0;0.0;2.0;0.0;;;06;2.0;HR;;2.0;141.0;1.0;Ganaur;0002;1721.0;362.0;2108.0;3829.0;680.0;1062.0;1742.0;2.0;0.0;0.0;0.0;0608000200280000;00280000;;0.0;1.0;0.0;0.0;618514
4570;http://www.bhuvan-panchayat.nrsc.gov.in:8080/geoserver/;0.000390237363047;0.099045709373;2.0;0.0;0.0;08;Sonipat;1.0;;in_bhuvan_village_state_HR.shp;;;1.0;2.0;0.0;0.0;Chandauli;34.0;5.0;211.0;108.0;87.0;64.0;0.0;0.0;0.0;2.0;0.0;;;06;2.0;HR;;2.0;0.0;1.0;Ganaur;0002;90.0;110.0;105.0;195.0;52.0;63.0;115.0;2.0;0.0;0.0;0.0;0608000200279400;00279400;;0.0;2.0;0.0;0.0;618515
